ATL
Sat, Feb 25, 2017,Sacramento Kings,W,,99,85,25,33,W 1,CHO
Sun, Feb 26, 2017,Los Angeles Clippers,L,OT,121,124,25,34,L 1,CHO
Tue, Feb 28, 2017,Los Angeles Lakers,W,,109,104,26,34,W 1,CHO
CHO
Thu, Mar 2, 2017,Phoenix Suns,L,,103,120,26,35,L 1,CHO
Sat, Mar 4, 2017,Denver Nuggets,W,,112,102,27,35,W 1,CHO
Mon, Mar 6, 2017,Indiana Pacers,W,,100,88,28,35,W 2,CHO
Wed, Mar 8, 2017,Miami Heat,L,,101,108,28,36,L 1,CHO
Fri, Mar 10, 2017,Orlando Magic,W,,121,81,29,36,W 1,CHO
Sat, Mar 11, 2017,New Orleans Pelicans,L,OT,122,125,29,37,L 1,CHO
Mon, Mar 13, 2017,Chicago Bulls,L,,109,115,29,38,L 2,CHO
Wed, Mar 15, 2017,Indiana Pacers,L,,77,98,29,39,L 3,CHO
Sat, Mar 18, 2017,Washington Wizards,W,,98,93,30,39,W 1,CHO
Mon, Mar 20, 2017,Atlanta Hawks,W,,105,90,31,39,W 2,CHO
Wed, Mar 22, 2017,Orlando Magic,W,,109,102,32,39,W 3,CHO
Fri, Mar 24, 2017,Cleveland Cavaliers,L,,105,112,32,40,L 1,CHO
Sun, Mar 26, 2017,Phoenix Suns,W,,120,106,33,40,W 1,CHO
Tue, Mar 28, 2017,Milwaukee Bucks,L,,108,118,33,41,L 1,CHO
Wed, Mar 29, 2017,Toronto Raptors,W,,110,106,34,41,W 1,CHO
Fri, Mar 31, 2017,Denver Nuggets,W,,122,114,35,41,W 2,CHO
Sun, Apr 2, 2017,Oklahoma City Thunder,W,,113,101,36,41,W 3,CHO
Tue, Apr 4, 2017,Washington Wizards,L,,111,118,36,42,L 1,CHO
Wed, Apr 5, 2017,Miami Heat,L,,99,112,36,43,L 2,CHO
Sat, Apr 8, 2017,Boston Celtics,L,,114,121,36,44,L 3,CHO
CHO
Mon, Apr 10, 2017,Milwaukee Bucks,L,,79,89,36,45,L 4,CHO
Tue, Apr 11, 2017,Atlanta Hawks,L,,76,103,36,46,L 5,CHO
CHI
Thu, Oct 27, 2016,Boston Celtics,W,,105,99,1,0,W 1,CHI
Sat, Oct 29, 2016,Indiana Pacers,W,,118,101,2,0,W 2,CHI
Mon, Oct 31, 2016,Brooklyn Nets,W,,118,88,3,0,W 3,CHI
Wed, Nov 2, 2016,Boston Celtics,L,,100,107,3,1,L 1,CHI
Fri, Nov 4, 2016,New York Knicks,L,,104,117,3,2,L 2,CHI
Sat, Nov 5, 2016,Indiana Pacers,L,,94,111,3,3,L 3,CHI
Mon, Nov 7, 2016,Orlando Magic,W,,112,80,4,3,W 1,CHI
Wed, Nov 9, 2016,Atlanta Hawks,L,,107,115,4,4,L 1,CHI
Thu, Nov 10, 2016,Miami Heat,W,,98,95,5,4,W 1,CHI
Sat, Nov 12, 2016,Washington Wizards,W,,106,95,6,4,W 2,CHI
Tue, Nov 15, 2016,Portland Trail Blazers,W,,113,88,7,4,W 3,CHI
Thu, Nov 17, 2016,Utah Jazz,W,,85,77,8,4,W 4,CHI
Sat, Nov 19, 2016,Los Angeles Clippers,L,,95,102,8,5,L 1,CHI
Sun, Nov 20, 2016,Los Angeles Lakers,W,,118,110,9,5,W 1,CHI
Tue, Nov 22, 2016,Denver Nuggets,L,,107,110,9,6,L 1,CHI
Fri, Nov 25, 2016,Philadelphia 76ers,W,,105,89,10,6,W 1,CHI
Wed, Nov 30, 2016,Los Angeles Lakers,L,,90,96,10,7,L 1,CHI
Fri, Dec 2, 2016,Cleveland Cavaliers,W,,111,105,11,7,W 1,CHI
Sat, Dec 3, 2016,Dallas Mavericks,L,,82,107,11,8,L 1,CHI
Mon, Dec 5, 2016,Portland Trail Blazers,L,,110,112,11,9,L 2,CHI
CHI
Tue, Dec 6, 2016,Detroit Pistons,L,,91,102,11,10,L 3,CHI
Thu, Dec 8, 2016,San Antonio Spurs,W,,95,91,12,10,W 1,CHI
Sat, Dec 10, 2016,Miami Heat,W,,105,100,13,10,W 2,CHI
Tue, Dec 13, 2016,Minnesota Timberwolves,L,,94,99,13,11,L 1,CHI
Thu, Dec 15, 2016,Milwaukee Bucks,L,,97,108,13,12,L 2,CHI
Fri, Dec 16, 2016,Milwaukee Bucks,L,,69,95,13,13,L 3,CHI
Mon, Dec 19, 2016,Detroit Pistons,W,,113,82,14,13,W 1,CHI
Wed, Dec 21, 2016,Washington Wizards,L,,97,107,14,14,L 1,CHI
Fri, Dec 23, 2016,Charlotte Hornets,L,,91,103,14,15,L 2,CHI
Sun, Dec 25, 2016,San Antonio Spurs,L,,100,119,14,16,L 3,CHI
Mon, Dec 26, 2016,Indiana Pacers,W,,90,85,15,16,W 1,CHI
Wed, Dec 28, 2016,Brooklyn Nets,W,,101,99,16,16,W 2,CHI
Fri, Dec 30, 2016,Indiana Pacers,L,,101,111,16,17,L 1,CHI
Sat, Dec 31, 2016,Milwaukee Bucks,L,,96,116,16,18,L 2,CHI
Mon, Jan 2, 2017,Charlotte Hornets,W,,118,111,17,18,W 1,CHI
Wed, Jan 4, 2017,Cleveland Cavaliers,W,,106,94,18,18,W 2,CHI
Sat, Jan 7, 2017,Toronto Raptors,W,OT,123,118,19,18,W 3,CHI
Mon, Jan 9, 2017,Oklahoma City Thunder,L,,94,109,19,19,L 1,CHI
Tue, Jan 10, 2017,Washington Wizards,L,,99,101,19,20,L 2,CHI
Thu, Jan 12, 2017,New York Knicks,L,,89,104,19,21,L 3,CHI
CHI
Sat, Jan 14, 2017,New Orleans Pelicans,W,,107,99,20,21,W 1,CHI
Sun, Jan 15, 2017,Memphis Grizzlies,W,,108,104,21,21,W 2,CHI
Tue, Jan 17, 2017,Dallas Mavericks,L,,98,99,21,22,L 1,CHI
Fri, Jan 20, 2017,Atlanta Hawks,L,,93,102,21,23,L 2,CHI
Sat, Jan 21, 2017,Sacramento Kings,W,,102,99,22,23,W 1,CHI
Tue, Jan 24, 2017,Orlando Magic,W,,100,92,23,23,W 2,CHI
Wed, Jan 25, 2017,Atlanta Hawks,L,,114,119,23,24,L 1,CHI
Fri, Jan 27, 2017,Miami Heat,L,,88,100,23,25,L 2,CHI
Sun, Jan 29, 2017,Philadelphia 76ers,W,,121,108,24,25,W 1,CHI
Wed, Feb 1, 2017,Oklahoma City Thunder,W,,128,100,25,25,W 2,CHI
Fri, Feb 3, 2017,Houston Rockets,L,OT,117,121,25,26,L 1,CHI
Mon, Feb 6, 2017,Sacramento Kings,W,,112,107,26,26,W 1,CHI
Wed, Feb 8, 2017,Golden State Warriors,L,,92,123,26,27,L 1,CHI
Fri, Feb 10, 2017,Phoenix Suns,L,,97,115,26,28,L 2,CHI
Sun, Feb 12, 2017,Minnesota Timberwolves,L,,89,117,26,29,L 3,CHI
Tue, Feb 14, 2017,Toronto Raptors,W,,105,94,27,29,W 1,CHI
Thu, Feb 16, 2017,Boston Celtics,W,,104,103,28,29,W 2,CHI
Fri, Feb 24, 2017,Phoenix Suns,W,OT,128,121,29,29,W 3,CHI
Sat, Feb 25, 2017,Cleveland Cavaliers,W,,117,99,30,29,W 4,CHI
Tue, Feb 28, 2017,Denver Nuggets,L,,107,125,30,30,L 1,CHI
CHI
Thu, Mar 2, 2017,Golden State Warriors,W,,94,87,31,30,W 1,CHI
Sat, Mar 4, 2017,Los Angeles Clippers,L,,91,101,31,31,L 1,CHI
Mon, Mar 6, 2017,Detroit Pistons,L,,95,109,31,32,L 2,CHI
Wed, Mar 8, 2017,Orlando Magic,L,,91,98,31,33,L 3,CHI
Fri, Mar 10, 2017,Houston Rockets,L,,94,115,31,34,L 4,CHI
Sun, Mar 12, 2017,Boston Celtics,L,,80,100,31,35,L 5,CHI
Mon, Mar 13, 2017,Charlotte Hornets,W,,115,109,32,35,W 1,CHI
Wed, Mar 15, 2017,Memphis Grizzlies,L,,91,98,32,36,L 1,CHI
Fri, Mar 17, 2017,Washington Wizards,L,,107,112,32,37,L 2,CHI
Sat, Mar 18, 2017,Utah Jazz,W,,95,86,33,37,W 1,CHI
Tue, Mar 21, 2017,Toronto Raptors,L,OT,120,122,33,38,L 1,CHI
Wed, Mar 22, 2017,Detroit Pistons,W,,117,95,34,38,W 1,CHI
Fri, Mar 24, 2017,Philadelphia 76ers,L,,107,117,34,39,L 1,CHI
Sun, Mar 26, 2017,Milwaukee Bucks,W,,109,94,35,39,W 1,CHI
Thu, Mar 30, 2017,Cleveland Cavaliers,W,,99,93,36,39,W 2,CHI
Sat, Apr 1, 2017,Atlanta Hawks,W,,106,104,37,39,W 3,CHI
Sun, Apr 2, 2017,New Orleans Pelicans,W,,117,110,38,39,W 4,CHI
Tue, Apr 4, 2017,New York Knicks,L,,91,100,38,40,L 1,CHI
Thu, Apr 6, 2017,Philadelphia 76ers,W,,102,90,39,40,W 1,CHI
Sat, Apr 8, 2017,Brooklyn Nets,L,,106,107,39,41,L 1,CHI
CHI
Mon, Apr 10, 2017,Orlando Magic,W,,122,75,40,41,W 1,CHI
Wed, Apr 12, 2017,Brooklyn Nets,W,,112,73,41,41,W 2,CHI
CHI
Sun, Apr 16, 2017,Boston Celtics,W,,106,102,1,0,W 1,CHI
Tue, Apr 18, 2017,Boston Celtics,W,,111,97,2,0,W 2,CHI
Fri, Apr 21, 2017,Boston Celtics,L,,87,104,2,1,L 1,CHI
Sun, Apr 23, 2017,Boston Celtics,L,,95,104,2,2,L 2,CHI
Wed, Apr 26, 2017,Boston Celtics,L,,97,108,2,3,L 3,CHI
Fri, Apr 28, 2017,Boston Celtics,L,,83,105,2,4,L 4,CHI
CLE
Tue, Oct 25, 2016,New York Knicks,W,,117,88,1,0,W 1,CLE
Fri, Oct 28, 2016,Toronto Raptors,W,,94,91,2,0,W 2,CLE
Sat, Oct 29, 2016,Orlando Magic,W,,105,99,3,0,W 3,CLE
Tue, Nov 1, 2016,Houston Rockets,W,,128,120,4,0,W 4,CLE
Thu, Nov 3, 2016,Boston Celtics,W,,128,122,5,0,W 5,CLE
Sat, Nov 5, 2016,Philadelphia 76ers,W,,102,101,6,0,W 6,CLE
Tue, Nov 8, 2016,Atlanta Hawks,L,,106,110,6,1,L 1,CLE
Fri, Nov 11, 2016,Washington Wizards,W,,105,94,7,1,W 1,CLE
Sun, Nov 13, 2016,Charlotte Hornets,W,,100,93,8,1,W 2,CLE
Tue, Nov 15, 2016,Toronto Raptors,W,,121,117,9,1,W 3,CLE
Wed, Nov 16, 2016,Indiana Pacers,L,,93,103,9,2,L 1,CLE
Fri, Nov 18, 2016,Detroit Pistons,W,,104,81,10,2,W 1,CLE
Wed, Nov 23, 2016,Portland Trail Blazers,W,,137,125,11,2,W 2,CLE
Fri, Nov 25, 2016,Dallas Mavericks,W,,128,90,12,2,W 3,CLE
Sun, Nov 27, 2016,Philadelphia 76ers,W,,112,108,13,2,W 4,CLE
Tue, Nov 29, 2016,Milwaukee Bucks,L,,101,118,13,3,L 1,CLE
Thu, Dec 1, 2016,Los Angeles Clippers,L,,94,113,13,4,L 2,CLE
Fri, Dec 2, 2016,Chicago Bulls,L,,105,111,13,5,L 3,CLE
Mon, Dec 5, 2016,Toronto Raptors,W,,116,112,14,5,W 1,CLE
Wed, Dec 7, 2016,New York Knicks,W,,126,94,15,5,W 2,CLE
CLE
Fri, Dec 9, 2016,Miami Heat,W,,114,84,16,5,W 3,CLE
Sat, Dec 10, 2016,Charlotte Hornets,W,,116,105,17,5,W 4,CLE
Tue, Dec 13, 2016,Memphis Grizzlies,W,,103,86,18,5,W 5,CLE
Wed, Dec 14, 2016,Memphis Grizzlies,L,,85,93,18,6,L 1,CLE
Sat, Dec 17, 2016,Los Angeles Lakers,W,,119,108,19,6,W 1,CLE
Tue, Dec 20, 2016,Milwaukee Bucks,W,OT,114,108,20,6,W 2,CLE
Wed, Dec 21, 2016,Milwaukee Bucks,W,,113,102,21,6,W 3,CLE
Fri, Dec 23, 2016,Brooklyn Nets,W,,119,99,22,6,W 4,CLE
Sun, Dec 25, 2016,Golden State Warriors,W,,109,108,23,6,W 5,CLE
Mon, Dec 26, 2016,Detroit Pistons,L,,90,106,23,7,L 1,CLE
Thu, Dec 29, 2016,Boston Celtics,W,,124,118,24,7,W 1,CLE
Sat, Dec 31, 2016,Charlotte Hornets,W,,121,109,25,7,W 2,CLE
Mon, Jan 2, 2017,New Orleans Pelicans,W,,90,82,26,7,W 3,CLE
Wed, Jan 4, 2017,Chicago Bulls,L,,94,106,26,8,L 1,CLE
Fri, Jan 6, 2017,Brooklyn Nets,W,,116,108,27,8,W 1,CLE
Sun, Jan 8, 2017,Phoenix Suns,W,,120,116,28,8,W 2,CLE
Tue, Jan 10, 2017,Utah Jazz,L,,92,100,28,9,L 1,CLE
Wed, Jan 11, 2017,Portland Trail Blazers,L,,86,102,28,10,L 2,CLE
Fri, Jan 13, 2017,Sacramento Kings,W,,120,108,29,10,W 1,CLE
Mon, Jan 16, 2017,Golden State Warriors,L,,91,126,29,11,L 1,CLE
CLE
Thu, Jan 19, 2017,Phoenix Suns,W,,118,103,30,11,W 1,CLE
Sat, Jan 21, 2017,San Antonio Spurs,L,OT,115,118,30,12,L 1,CLE
Mon, Jan 23, 2017,New Orleans Pelicans,L,,122,124,30,13,L 2,CLE
Wed, Jan 25, 2017,Sacramento Kings,L,OT,112,116,30,14,L 3,CLE
Fri, Jan 27, 2017,Brooklyn Nets,W,,124,116,31,14,W 1,CLE
Sun, Jan 29, 2017,Oklahoma City Thunder,W,,107,91,32,14,W 2,CLE
Mon, Jan 30, 2017,Dallas Mavericks,L,,97,104,32,15,L 1,CLE
Wed, Feb 1, 2017,Minnesota Timberwolves,W,,125,97,33,15,W 1,CLE
Sat, Feb 4, 2017,New York Knicks,W,,111,104,34,15,W 2,CLE
Mon, Feb 6, 2017,Washington Wizards,W,OT,140,135,35,15,W 3,CLE
Wed, Feb 8, 2017,Indiana Pacers,W,,132,117,36,15,W 4,CLE
Thu, Feb 9, 2017,Oklahoma City Thunder,L,,109,118,36,16,L 1,CLE
Sat, Feb 11, 2017,Denver Nuggets,W,,125,109,37,16,W 1,CLE
Tue, Feb 14, 2017,Minnesota Timberwolves,W,,116,108,38,16,W 2,CLE
Wed, Feb 15, 2017,Indiana Pacers,W,,113,104,39,16,W 3,CLE
Thu, Feb 23, 2017,New York Knicks,W,,119,104,40,16,W 4,CLE
Sat, Feb 25, 2017,Chicago Bulls,L,,99,117,40,17,L 1,CLE
Mon, Feb 27, 2017,Milwaukee Bucks,W,,102,95,41,17,W 1,CLE
Wed, Mar 1, 2017,Boston Celtics,L,,99,103,41,18,L 1,CLE
Fri, Mar 3, 2017,Atlanta Hawks,W,,135,130,42,18,W 1,CLE
CLE
Sat, Mar 4, 2017,Miami Heat,L,,92,120,42,19,L 1,CLE
Mon, Mar 6, 2017,Miami Heat,L,,98,106,42,20,L 2,CLE
Thu, Mar 9, 2017,Detroit Pistons,L,,101,106,42,21,L 3,CLE
Sat, Mar 11, 2017,Orlando Magic,W,,116,104,43,21,W 1,CLE
Sun, Mar 12, 2017,Houston Rockets,L,,112,117,43,22,L 1,CLE
Tue, Mar 14, 2017,Detroit Pistons,W,,128,96,44,22,W 1,CLE
Thu, Mar 16, 2017,Utah Jazz,W,,91,83,45,22,W 2,CLE
Sat, Mar 18, 2017,Los Angeles Clippers,L,,78,108,45,23,L 1,CLE
Sun, Mar 19, 2017,Los Angeles Lakers,W,,125,120,46,23,W 1,CLE
Wed, Mar 22, 2017,Denver Nuggets,L,,113,126,46,24,L 1,CLE
Fri, Mar 24, 2017,Charlotte Hornets,W,,112,105,47,24,W 1,CLE
Sat, Mar 25, 2017,Washington Wizards,L,,115,127,47,25,L 1,CLE
Mon, Mar 27, 2017,San Antonio Spurs,L,,74,103,47,26,L 2,CLE
Thu, Mar 30, 2017,Chicago Bulls,L,,93,99,47,27,L 3,CLE
Fri, Mar 31, 2017,Philadelphia 76ers,W,,122,105,48,27,W 1,CLE
Sun, Apr 2, 2017,Indiana Pacers,W,2OT,135,130,49,27,W 2,CLE
Tue, Apr 4, 2017,Orlando Magic,W,,122,102,50,27,W 3,CLE
Wed, Apr 5, 2017,Boston Celtics,W,,114,91,51,27,W 4,CLE
Fri, Apr 7, 2017,Atlanta Hawks,L,,100,114,51,28,L 1,CLE
Sun, Apr 9, 2017,Atlanta Hawks,L,OT,125,126,51,29,L 2,CLE
CLE
Mon, Apr 10, 2017,Miami Heat,L,OT,121,124,51,30,L 3,CLE
Wed, Apr 12, 2017,Toronto Raptors,L,,83,98,51,31,L 4,CLE
CLE
Sat, Apr 15, 2017,Indiana Pacers,W,,109,108,1,0,W 1,CLE
Mon, Apr 17, 2017,Indiana Pacers,W,,117,111,2,0,W 2,CLE
Thu, Apr 20, 2017,Indiana Pacers,W,,119,114,3,0,W 3,CLE
Sun, Apr 23, 2017,Indiana Pacers,W,,106,102,4,0,W 4,CLE
CLE
Mon, May 1, 2017,Toronto Raptors,W,,116,105,5,0,W 5,CLE
Wed, May 3, 2017,Toronto Raptors,W,,125,103,6,0,W 6,CLE
Fri, May 5, 2017,Toronto Raptors,W,,115,94,7,0,W 7,CLE
Sun, May 7, 2017,Toronto Raptors,W,,109,102,8,0,W 8,CLE
CLE
Wed, May 17, 2017,Boston Celtics,W,,117,104,9,0,W 9,CLE
Fri, May 19, 2017,Boston Celtics,W,,130,86,10,0,W 10,CLE
Sun, May 21, 2017,Boston Celtics,L,,108,111,10,1,L 1,CLE
Tue, May 23, 2017,Boston Celtics,W,,112,99,11,1,W 1,CLE
Thu, May 25, 2017,Boston Celtics,W,,135,102,12,1,W 2,CLE
CLE
Thu, Jun 1, 2017,Golden State Warriors,L,,91,113,12,2,L 1,CLE
Sun, Jun 4, 2017,Golden State Warriors,L,,113,132,12,3,L 2,CLE
Wed, Jun 7, 2017,Golden State Warriors,L,,113,118,12,4,L 3,CLE
Fri, Jun 9, 2017,Golden State Warriors,W,,137,116,13,4,W 1,CLE
Mon, Jun 12, 2017,Golden State Warriors,L,,120,129,13,5,L 1,CLE
DAL
Wed, Oct 26, 2016,Indiana Pacers,L,OT,121,130,0,1,L 1,DAL
Fri, Oct 28, 2016,Houston Rockets,L,,98,106,0,2,L 2,DAL
Sun, Oct 30, 2016,Houston Rockets,L,,92,93,0,3,L 3,DAL
Wed, Nov 2, 2016,Utah Jazz,L,,81,97,0,4,L 4,DAL
Fri, Nov 4, 2016,Portland Trail Blazers,L,,95,105,0,5,L 5,DAL
Sun, Nov 6, 2016,Milwaukee Bucks,W,OT,86,75,1,5,W 1,DAL
Tue, Nov 8, 2016,Los Angeles Lakers,W,,109,97,2,5,W 2,DAL
Wed, Nov 9, 2016,Golden State Warriors,L,,95,116,2,6,L 1,DAL
Mon, Nov 14, 2016,New York Knicks,L,,77,93,2,7,L 2,DAL
Wed, Nov 16, 2016,Boston Celtics,L,,83,90,2,8,L 3,DAL
Fri, Nov 18, 2016,Memphis Grizzlies,L,,64,80,2,9,L 4,DAL
Sat, Nov 19, 2016,Orlando Magic,L,,87,95,2,10,L 5,DAL
Mon, Nov 21, 2016,San Antonio Spurs,L,,91,96,2,11,L 6,DAL
Wed, Nov 23, 2016,Los Angeles Clippers,L,,104,124,2,12,L 7,DAL
Fri, Nov 25, 2016,Cleveland Cavaliers,L,,90,128,2,13,L 8,DAL
Sun, Nov 27, 2016,New Orleans Pelicans,W,,91,81,3,13,W 1,DAL
Wed, Nov 30, 2016,San Antonio Spurs,L,,87,94,3,14,L 1,DAL
Thu, Dec 1, 2016,Charlotte Hornets,L,,87,97,3,15,L 2,DAL
Sat, Dec 3, 2016,Chicago Bulls,W,,107,82,4,15,W 1,DAL
Mon, Dec 5, 2016,Charlotte Hornets,L,,101,109,4,16,L 1,DAL
DAL
Wed, Dec 7, 2016,Sacramento Kings,L,,89,120,4,17,L 2,DAL
Fri, Dec 9, 2016,Indiana Pacers,W,,111,103,5,17,W 1,DAL
Sat, Dec 10, 2016,Houston Rockets,L,,87,109,5,18,L 1,DAL
Mon, Dec 12, 2016,Denver Nuggets,W,,112,92,6,18,W 1,DAL
Wed, Dec 14, 2016,Detroit Pistons,L,,85,95,6,19,L 1,DAL
Fri, Dec 16, 2016,Utah Jazz,L,,100,103,6,20,L 2,DAL
Sun, Dec 18, 2016,Sacramento Kings,W,,99,79,7,20,W 1,DAL
Mon, Dec 19, 2016,Denver Nuggets,L,,107,117,7,21,L 1,DAL
Wed, Dec 21, 2016,Portland Trail Blazers,W,,96,95,8,21,W 1,DAL
Fri, Dec 23, 2016,Los Angeles Clippers,W,,90,88,9,21,W 2,DAL
Mon, Dec 26, 2016,New Orleans Pelicans,L,,104,111,9,22,L 1,DAL
Tue, Dec 27, 2016,Houston Rockets,L,,107,123,9,23,L 2,DAL
Thu, Dec 29, 2016,Los Angeles Lakers,W,,101,89,10,23,W 1,DAL
Fri, Dec 30, 2016,Golden State Warriors,L,,99,108,10,24,L 1,DAL
Tue, Jan 3, 2017,Washington Wizards,W,,113,105,11,24,W 1,DAL
Thu, Jan 5, 2017,Phoenix Suns,L,,95,102,11,25,L 1,DAL
Sat, Jan 7, 2017,Atlanta Hawks,L,,82,97,11,26,L 2,DAL
Mon, Jan 9, 2017,Minnesota Timberwolves,L,,92,101,11,27,L 3,DAL
Thu, Jan 12, 2017,Phoenix Suns,W,,113,108,12,27,W 1,DAL
Sun, Jan 15, 2017,Minnesota Timberwolves,W,,98,87,13,27,W 2,DAL
DAL
Tue, Jan 17, 2017,Chicago Bulls,W,,99,98,14,27,W 3,DAL
Thu, Jan 19, 2017,Miami Heat,L,,95,99,14,28,L 1,DAL
Fri, Jan 20, 2017,Utah Jazz,L,OT,107,112,14,29,L 2,DAL
Sun, Jan 22, 2017,Los Angeles Lakers,W,,122,73,15,29,W 1,DAL
Wed, Jan 25, 2017,New York Knicks,W,,103,95,16,29,W 2,DAL
Thu, Jan 26, 2017,Oklahoma City Thunder,L,,98,109,16,30,L 1,DAL
Sun, Jan 29, 2017,San Antonio Spurs,W,,105,101,17,30,W 1,DAL
Mon, Jan 30, 2017,Cleveland Cavaliers,W,,104,97,18,30,W 2,DAL
Wed, Feb 1, 2017,Philadelphia 76ers,W,,113,95,19,30,W 3,DAL
Fri, Feb 3, 2017,Portland Trail Blazers,W,,108,104,20,30,W 4,DAL
Mon, Feb 6, 2017,Denver Nuggets,L,,87,110,20,31,L 1,DAL
Tue, Feb 7, 2017,Portland Trail Blazers,L,,113,114,20,32,L 2,DAL
Thu, Feb 9, 2017,Utah Jazz,W,OT,112,105,21,32,W 1,DAL
Sat, Feb 11, 2017,Orlando Magic,W,,112,80,22,32,W 2,DAL
Mon, Feb 13, 2017,Boston Celtics,L,,98,111,22,33,L 1,DAL
Wed, Feb 15, 2017,Detroit Pistons,L,,91,98,22,34,L 2,DAL
Fri, Feb 24, 2017,Minnesota Timberwolves,L,,84,97,22,35,L 3,DAL
Sat, Feb 25, 2017,New Orleans Pelicans,W,,96,83,23,35,W 1,DAL
Mon, Feb 27, 2017,Miami Heat,W,,96,89,24,35,W 2,DAL
Wed, Mar 1, 2017,Atlanta Hawks,L,,95,100,24,36,L 1,DAL
DAL
Fri, Mar 3, 2017,Memphis Grizzlies,W,,104,100,25,36,W 1,DAL
Sun, Mar 5, 2017,Oklahoma City Thunder,W,,104,89,26,36,W 2,DAL
Tue, Mar 7, 2017,Los Angeles Lakers,W,,122,111,27,36,W 3,DAL
Fri, Mar 10, 2017,Brooklyn Nets,W,,105,96,28,36,W 4,DAL
Sat, Mar 11, 2017,Phoenix Suns,L,,98,100,28,37,L 1,DAL
Mon, Mar 13, 2017,Toronto Raptors,L,,78,100,28,38,L 2,DAL
Wed, Mar 15, 2017,Washington Wizards,W,,112,107,29,38,W 1,DAL
Fri, Mar 17, 2017,Philadelphia 76ers,L,,74,116,29,39,L 1,DAL
Sun, Mar 19, 2017,Brooklyn Nets,W,,111,104,30,39,W 1,DAL
Tue, Mar 21, 2017,Golden State Warriors,L,,87,112,30,40,L 1,DAL
Thu, Mar 23, 2017,Los Angeles Clippers,W,,97,95,31,40,W 1,DAL
Sat, Mar 25, 2017,Toronto Raptors,L,,86,94,31,41,L 1,DAL
Mon, Mar 27, 2017,Oklahoma City Thunder,L,,91,92,31,42,L 2,DAL
Wed, Mar 29, 2017,New Orleans Pelicans,L,,118,121,31,43,L 3,DAL
Fri, Mar 31, 2017,Memphis Grizzlies,L,,90,99,31,44,L 4,DAL
Sun, Apr 2, 2017,Milwaukee Bucks,W,,109,105,32,44,W 1,DAL
Tue, Apr 4, 2017,Sacramento Kings,L,,87,98,32,45,L 1,DAL
Wed, Apr 5, 2017,Los Angeles Clippers,L,,101,112,32,46,L 2,DAL
Fri, Apr 7, 2017,San Antonio Spurs,L,,89,102,32,47,L 3,DAL
Sun, Apr 9, 2017,Phoenix Suns,L,,111,124,32,48,L 4,DAL
DAL
Tue, Apr 11, 2017,Denver Nuggets,L,,91,109,32,49,L 5,DAL
Wed, Apr 12, 2017,Memphis Grizzlies,W,,100,93,33,49,W 1,DAL
DEN
Wed, Oct 26, 2016,New Orleans Pelicans,W,,107,102,1,0,W 1,DEN
Sat, Oct 29, 2016,Portland Trail Blazers,L,OT,113,115,1,1,L 1,DEN
Mon, Oct 31, 2016,Toronto Raptors,L,,102,105,1,2,L 2,DEN
Thu, Nov 3, 2016,Minnesota Timberwolves,W,,102,99,2,2,W 1,DEN
Sat, Nov 5, 2016,Detroit Pistons,L,,86,103,2,3,L 1,DEN
Sun, Nov 6, 2016,Boston Celtics,W,,123,107,3,3,W 1,DEN
Tue, Nov 8, 2016,Memphis Grizzlies,L,,107,108,3,4,L 1,DEN
Thu, Nov 10, 2016,Golden State Warriors,L,,101,125,3,5,L 2,DEN
Sat, Nov 12, 2016,Detroit Pistons,L,,95,106,3,6,L 3,DEN
Sun, Nov 13, 2016,Portland Trail Blazers,L,,105,112,3,7,L 4,DEN
Wed, Nov 16, 2016,Phoenix Suns,W,,120,104,4,7,W 1,DEN
Fri, Nov 18, 2016,Toronto Raptors,L,OT,111,113,4,8,L 1,DEN
Sun, Nov 20, 2016,Utah Jazz,W,,105,91,5,8,W 1,DEN
Tue, Nov 22, 2016,Chicago Bulls,W,,110,107,6,8,W 2,DEN
Wed, Nov 23, 2016,Utah Jazz,L,,83,108,6,9,L 1,DEN
Fri, Nov 25, 2016,Oklahoma City Thunder,L,OT,129,132,6,10,L 2,DEN
Sun, Nov 27, 2016,Phoenix Suns,W,,120,114,7,10,W 1,DEN
Wed, Nov 30, 2016,Miami Heat,L,,98,106,7,11,L 1,DEN
Fri, Dec 2, 2016,Houston Rockets,L,,110,128,7,12,L 2,DEN
Sat, Dec 3, 2016,Utah Jazz,L,,98,105,7,13,L 3,DEN
DEN
Mon, Dec 5, 2016,Philadelphia 76ers,W,,106,98,8,13,W 1,DEN
Wed, Dec 7, 2016,Brooklyn Nets,L,,111,116,8,14,L 1,DEN
Thu, Dec 8, 2016,Washington Wizards,L,,85,92,8,15,L 2,DEN
Sat, Dec 10, 2016,Orlando Magic,W,,121,113,9,15,W 1,DEN
Mon, Dec 12, 2016,Dallas Mavericks,L,,92,112,9,16,L 1,DEN
Thu, Dec 15, 2016,Portland Trail Blazers,W,,132,120,10,16,W 1,DEN
Sat, Dec 17, 2016,New York Knicks,W,,127,114,11,16,W 2,DEN
Mon, Dec 19, 2016,Dallas Mavericks,W,,117,107,12,16,W 3,DEN
Tue, Dec 20, 2016,Los Angeles Clippers,L,,102,119,12,17,L 1,DEN
Fri, Dec 23, 2016,Atlanta Hawks,L,,108,109,12,18,L 2,DEN
Mon, Dec 26, 2016,Los Angeles Clippers,W,,106,102,13,18,W 1,DEN
